id,name,key_skills,work_format_name,experience,specialization_id
119569122,Менеджер масштабных IT проектов,"Управление проектами, Проектирование пользовательских интерфейсов, Разработка технических заданий, Проектная документация",,От 3 до 6 лет,107
120035676,Веб-дизайнер,,Удалённо,От 1 года до 3 лет,34
119055292,Бизнес-аналитик Казань (Развитие корпоративного кадрового портала),"Оптимизация бизнес-процессов, Бизнес-анализ, Анализ бизнес-процессов",На месте работодателя,От 3 до 6 лет,150
120078511,Начальник управления (Дирекция разработки продуктов корпоративного бизнеса),"Руководство коллективом, CPO по эквайрингу, Торговый и интернет эквайринг, ПК продвинутый пользователь, Разработка новых продуктов и услуг эквайринга",,От 1 года до 3 лет,73
118684200,Графический дизайнер,,Удалённо,От 1 года до 3 лет,34
119370801,Системный администратор/инженер,"Ремонт ПК, Настройка ПК, Настройка ПО, ККМ, ККТ, ЛВС, СКС, СВН",Разъездной,От 1 года до 3 лет,113
120040813,Ведущий специалист по информационной безопасности,,,От 1 года до 3 лет,116
119559553,Flutter разработчик,,,От 1 года до 3 лет,96
119754710,Инженер поддержки рабочих мест (системный администратор),"Администрирование сетевого оборудования, Astra Linux, Ubuntu, Сборка ПК, Настройка ПК, Настройка сетевых подключений, Active Directory, Администрирование серверов Windows, Администрирование серверов Linux, Техническая поддержка пользователей, Обеспечение антивирусной защиты, ЭЦП",,Нет опыта,113
119827037,Руководитель проектов (Sales Development),,На месте работодателя,От 1 года до 3 лет,107
119826550,PHP-разработчик,,,,
118758620,Backend разработчик (Symfony),,,,
117393107,Главный специалист бизнес-анализа розничного бизнеса,,,,
119286650,Системный администратор,,,,
118123093,Системный аналитик (Senior),,,,
119441524,Менеджер проектных продаж (направление мониторинга мостов),,,,
119508967,Стажер (Корпоративная отчетность),,,,
119656589,Руководитель проекта-Прораб (малоэтажное строительство),,,,
119334114,Системный администратор,,,,
120010144,Build-инженер/программист,,,,
118293663,Заместитель начальника отдела эксплуатации сетей связи,,,,
119710096,Менеджер спецпроектов (стажер),,,,
114802204,Специалист по информационной безопасности,,,,
120026106,Системный аналитик Senior,,,,
120071524,Менеджер по информационной безопасности приложений,,,,
119213177,Программист 1С,,,,
119910178,Системный аналитик (Senior),,,,
120043065,Младший специалист администрирования строительных проектов,,,,
115246739,Главный специалист по ИТ инфраструктуре,,,От 3 до 6 лет,113
118706571,Дизайнер,,,,
119226737,Специалист Genesys,,,,
119678601,DevOps-инженер,"Linux, Kubernetes, Prometheus, CI/CD",На месте работодателя,От 1 года до 3 лет,160
118262248,Руководитель проекта по заказной разработке электроники,,,,
119399403,Системный администратор,,,,
119250006,Продавец-флорист,"Навыки продаж, Флористика, Творческий подход",На месте работодателя,Нет опыта,34
115363051,Разработчик C# (Full stack/Middle/Senior),,,,
119237429,Аналитик в отдел планирования и анализа,,,,
119422814,Менеджер по бережливому производству/LEAN менеджер,,,От 3 до 6 лет,107
117482743,Руководитель проектов АСУ ТП,,,,
119425568,Координатор проектов Сервисной службы,,,,
119525413,Frontend-разработчик,,,,
119631821,Системный аналитик (Full stack аналитик),,,,
119567968,Разработчик 1С,,,,
118933170,Инженер по информационной безопасности,,На месте работодателя,От 3 до 6 лет,116
119506895,Инженер мониторинга,,,,
120055897,Аналитик 1С по производственному учету,,,,
119336694,"Системный аналитик, middle+",,Удалённо,От 3 до 6 лет,148
119538705,Дизайнер,,,,
110801854,Руководитель отдела дизайна,"Креативность, Графический дизайн, Организаторские навыки, Творческое мышление, Генерация идей",,От 3 до 6 лет,34
120077069,Project-Менеджер на OZON,"Деловое общение, Планирование продаж, Построение воронки продаж, Анализ воронки продаж, Деловая коммуникация",Удалённо,От 1 года до 3 лет,107
119341421,Инженер по безопасности движения,,,,
119681795,Главный специалист в отдел систем связи/Инженер-проектировщик в отдел связи,,,От 1 года до 3 лет,112
119780808,Продуктовый маркетолог,,На месте работодателя,От 3 до 6 лет,73
117511362,Инженер связи,,,,
118748925,Младший аналитик по информационной безопасности (DLP),,На месте работодателя,От 1 года до 3 лет,116
119759352,Fullstack-аналитик/Системный/Бизнес-аналитик,,,,
119282583,Директор по строительству (водоснабжение и водоотведение),,,,
119893156,Аналитик 1С: Документооборот + 1С: Управление Производственным Предприятием (ДО + УПП),"1С: Документооборот, 1С: Предприятие 8, 1С: Бухгалтерия",Гибрид,От 3 до 6 лет,10
117877257,Руководитель проекта,,,,
119321182,Программист встраиваемых систем (микропроцессоров),,,,
119412089,Координатор группы дизайна,,Удалённо,От 1 года до 3 лет,107
115131666,Middle/Senior C# разработчик (.net),,,,
117572855,Программист 1С,,,,
87900036,Консультант 1С по регламентированному учету,"Управление проектами, 1С: Предприятие 8, Управление персоналом, 1С: Зарплата и управление персоналом, Развитие продаж",,От 1 года до 3 лет,96
119541653,Системный администратор,,,,
119867663,Руководитель отдела BI,,,,
119651482,Дизайнер (мебель),,,,
118510635,"QA automation engineer (Казань, офис)",,,,
120010296,Fullstack-разработчик (Node.js),,,,
119955977,Главный специалист в отдел учета расходов,,,,
107952779,Ведущий системный аналитик,,,,
117326072,Программист С++,,,,
118355133,Методолог (внутренний аудитор) по группе компаний,,,,
119424308,Выездной инженер по обслуживанию POS - терминалов,,,,
120065580,Руководитель направления по развитию продуктов корпоративного бизнеса,,,,
119232913,Администратор систем СХД и СРК,,,,
119302681,CDTO (Директор по цифровому развитию/цифровой трансформации),,,,
118462193,Senior DevOps,,,,
101349862,Эксперт по информационной безопасности,,,,
119432378,Project Manager / Руководитель проектов по ИБ,,,,
97597671,Программист 1С,,,,
119186870,Дизайнер корпусной мебели (КУХНИ),,,,
118453315,Бизнес-аналитик претензионной работы,,,,
117483935,Инженер-программист 1С,,,,
119075256,Директор по развитию бизнеса с крупными корпоративными клиентами в регионах,,,,
119336642,Программист 1 С,,,,
120071748,Ведущий разработчик С++,,,,
114993337,Senior iOS-разработчик,,,,
111064249,Менеджер проектных продаж (Строительство),,,,
120016898,Консультант 1С: Бухгалтерия,,,,
119892443,Консультант технической поддержки 1С,,,Нет опыта,10
118583408,Дизайнер по проектированию шоу-румов,,,,
112709453,Руководитель отдела аналитики и экономической отчетности,,,,
119025382,BI разработчик (офис),,На месте работодателя,От 1 года до 3 лет,156
119538069,Junior/Middle Risk Analyst,,,,
119347455,Программист 1С,,,,
118857748,Программист 1С:ERP,"1С программирование, ERP-системы на базе 1С, Разработка технических заданий, Обновление конфигурации 1С, 1C: ERP",Удалённо,От 3 до 6 лет,96
119695706,Аналитик процессного офиса,,,,
119354099,Ведущий бизнес-аналитик внедрения,,,,
118222948,Руководитель службы ИТ-инфраструктуры,,На месте работодателя,От 3 до 6 лет,113
120038796,Аналитик 1С по оперативному учету,,,,
119422813,Менеджер по бережливому производству/LEAN менеджер,,,,
119946611,Senior .net developer,,,Более 6 лет,96
106453701,Системный архитектор,,,,
119942605,Мобильный разработчик (React Native / Flutter),,,,
120117089,Руководитель проектов по информационной безопасности,,,,
108263387,Начальник управления АСУ ТП,,,,
119538070,SRE-инженер,,,,
119561918,Senior PHP Laravel разработчик,,,,
119267736,Системный администратор,,,,
119871078,Руководитель проекта (строительство),,,,
119383312,Web middle разработчик (PHP + Bootstrap 4 + jQuery),,,,
117480880,Специалист IT-проектов,,,,
119858161,Специалист по архитектуре ИБ,,,,
119635725,Разработчик Битрикс24 Fullstack,,,,
119317000,Fullstack разработчик PHP / Bitrix,,,,
115592331,Видео-монтажер / Моушен дизайнер,,,,
117892234,Инженер-программист С++,,,,
119053736,Региональный директор по запуску,,,,
120033558,Преподаватель — организатор основ безопасности и защиты Родины,,,,
119843613,Системный аналитик 1С,,,,
119962339,Разработчик C# и Vue.js (офис),,,,
117651097,Ведущий специалист (сетевой инженер),,,,
118017073,Графический дизайнер социальных сетей Рекламы,,,,
118572016,Координатор по работе с департаментом продаж (Аналитик),,,,
119696806,Middle Backend Developer (Node.js),"TypeScript, JavaScript, PostgreSQL, Node.js",Удалённо,От 1 года до 3 лет,96
119062274,Senior Backend Developer,,,,
119508340,DevOps Engineer,,,,
118804544,Системный администратор,"Средства криптографической защиты информации, Администрирование сетевого оборудования, Настройка сетевых подключений, Техническая поддержка пользователей, Техническая поддержка",,От 1 года до 3 лет,113
120178441,Инженер-программист станков с ЧПУ,,,,
117370590,DevOps-инженер,,,,
115785283,Системный аналитик 1С,,,,
119923591,Аналитик по сетевой безопасности,,,,
119765256,Специалист по внедрению СЗИ,,,,
119512411,Frontend-разработчик Angular (junior),,,,
116750997,"Менеджер по проектным продажам (электротехника, сегмент инфраструктура)","Работа с ключевыми клиентами, Планирование продаж, B2B Продажи, Развитие продаж, Развитие ключевых клиентов",,От 3 до 6 лет,107
120037600,Ведущий аналитик 1С ERP,,,,
119338697,Программист 1С,,,,
119191949,Backend Developer (.NET) в команду AuthTeam,".NET Core, PostgreSQL, MS SQL, Secuity Software",На месте работодателя,От 3 до 6 лет,96
119484682,Системный администратор,,,,
119275716,Middle+ / Senior ML-инженер,,,,
119882150,Консультант 1с/Аналитик 1с (Middle),"ERP-системы на базе 1С, Финансовый анализ, Бюджетирование, Управленческая отчетность, Оптимизация бизнес-процессов, Ведение переговоров, 1С: Управление Производственным Предприятием",Удалённо,От 1 года до 3 лет,96
119948970,Automated Load Testing Engineer,,,,
118899663,Менеджер по работе с корпоративными клиентами (не продажи),,,,
118903274,Инженер развития и внедрения СДТУ,"Системы видеонаблюдения, Информационные технологии, слаботочные системы, эксплуатация СДТУ, системы телефонии",,От 1 года до 3 лет,126
118510834,Специалист устройств самообслуживания,,,,
110103465,Главный кредитный аналитик,,,,
118438801,Менеджер по работе с проектными организациями,,,От 1 года до 3 лет,107
119249625,Инженер-алгоритмист (Matlab/Simulink),,,,
119787090,Консультант/практикант в Отдел по оптимизации бизнес процессов,,,,
118725073,Middle system analyst (Web),"REST API, Postman, UML, BPMN, Atlassian Jira, YouTrack, Atlassian Confluence, Разработка технических заданий, Моделирование бизнес процессов, Постановка задач разработчикам, Управление проектами, Agile, Scrum",,От 1 года до 3 лет,148
119555425,Руководитель направления развития кредитных карт,,,,
118245866,Преподаватель (Разработка мобильных приложений),,,,
104050377,Методолог (Дирекция цифрового факторинга),,,От 1 года до 3 лет,155
115108787,XML / XSLT‑программист,,,,
118074263,Инженер 1 категории Отдела эксплуатации сетей связи,,На месте работодателя,От 3 до 6 лет,114
118913557,Инженер группы поддержки ИТ-инфраструктуры,,На месте работодателя,От 3 до 6 лет,113
120053430,Руководитель проекта по слаботочке (начальник участка),,,,
120098649,Ведущий программист 1С,"1С: Зарплата и управление персоналом, 1С: Предприятие 8, 1С: Бухгалтерия, 1С программирование, 1C: Бухгалтерия",,От 1 года до 3 лет,96
119292436,"Аналитик по информационной безопасности (управление уязвимостями, патчинг)","Информационная безопасность, Сканеры безопасности",,От 1 года до 3 лет,116
119640609,Team Lead frontend разработчик (Мои Сервисы),,,,
119948711,Старший системный администратор (Linux/Windows),,Гибрид,От 3 до 6 лет,113
97128040,Backend PHP developer (symfony) на проект ДБО,"PHP, PHP5, PHP8, Symfony, SQL, MySQL",,От 3 до 6 лет,96
119099264,Руководитель проектов,,,,
118182187,.Net разработчик Middle+/Senior,"C#, .NET Framework, SQL, .NET Core, PostgreSQL",На месте работодателя,От 3 до 6 лет,96
120099597,1С Программист,"1С: Комплексная автоматизация, регламентированный учет, 1С управление холдингом, налоговый мониторинг",Удалённо,От 3 до 6 лет,96
116741040,Ведущий специалист планирования и координации,,,,
119734382,Программист 1С,,На месте работодателя,От 1 года до 3 лет,96
114974612,Руководитель проекта,,,,
119683106,Системный аналитик с уровнем английского В2 - С1,,,,
119748324,Начальник отдела связи,,,От 3 до 6 лет,116
119514698,Сетевой инженер,,,,
118731923,Бизнес Аналитик,"Бизнес-анализ, Системный анализ, Аналитическое мышление, Анализ бизнес-процессов, Оптимизация бизнес-процессов, Описание бизнес-процессов, Моделирование бизнес-процессов, Разработка бизнес-требований, Автоматизация бизнес-процессов, Управление бизнес процессами, Разработка технических заданий",На месте работодателя,От 3 до 6 лет,150
118200601,Team Lead (Java),Java,,От 3 до 6 лет,104
117325843,Senior backend developer,,,,
119342738,Начальник участка,,,,
119694823,Team Lead Python,,Удалённо,От 3 до 6 лет,104
104360201,Senior/Lead C# developer,,,,
119511189,Администратор удостоверяющего центра (офис),,,,
119442377,Dev-ops/Системный администратор,"Kubernetes, Docker, GitLab CI, Grafana, Kibana",На месте работодателя,От 3 до 6 лет,160
119877640,Конструктор мебели на Базис Мебельщик,Базис,На месте работодателя,От 1 года до 3 лет,34
119917988,Флорист,Флористика,На месте работодателя,Нет опыта,34
119484444,Руководитель проектов 1С,"PMBOK, Управление проектами, Управление командой, Планирование, Организация работы на проекте, Жизненный цикл проекта, Контроль",Удалённо,От 3 до 6 лет,107
120082714,Релиз менеджер (release manager),,Удалённо,От 1 года до 3 лет,96
119397549,"Разработчик Go, Кредитный конвейер, Ozon Банк","GO, Golang, PostgreSQL, Микросервисы, разработка бэкенда",Удалённо,От 3 до 6 лет,96
116152806,Разработчик PostgreSQL/Oracle (middle),,,,
116489478,Backend Lead Node.js,,,,
119417753,Флорист,,,,
119331636,Системный администратор,,,,
119637926,Ведущий инженер станционного цеха,,,,
119761199,Руководитель проектов 1С,,,,
82900846,Консультант-аналитик 1С,,,,
119432575,Начальник отдела информационной безопасности,,,,
119870892,Сетевой инженер (информационная безопасность),,,,
119299790,Дизайнер-консультант в ателье мебели Mr.Doors,,,,
108440782,Специалист по pаботе с проектными организациями,,,От 1 года до 3 лет,107
119093999,Аналитик данных службы поддержки,,,,
119267525,Android developer,,,,
119581356,Инженер-программист АСУ ТП (робототехника),,На месте работодателя,От 1 года до 3 лет,96
119777895,Специалист по анализу защищенности (Pentest),,,,
119781784,Главный инженер производства,,,,
118455631,Системный аналитик / Аналитик / Разработчик BPM,"SQL, BPMN, MS SQL, XML, PostgreSQL, CRM, Lowcode, Camunda, Работа с базами данных, Бизнес-анализ, Системный анализ",На месте работодателя,От 1 года до 3 лет,148
120057653,"Fullstack-разработчик (Angular, Node js, PHP)",,,,
120077579,Ведущий методолог 1С по 1С:ЗУП КОРП,,,,
119910137,Системный аналитик (Senior),"REST API, Swagger, Postman, PCI DSS",Гибрид,Более 6 лет,148
119251682,Ведущий системный аналитик/Team lead команды,,,,
116152841,Разработчик ПП «ПАРУС 8» (СУБД Oracle) middle,,,,
117190763,Инженер по мониторингу сети,,,,
119574115,Ведущий специалист по защите информации,,,,
118683446,Автор научных работ по дизайну,,,,
